,name,address,postal_code,stars,crunchy,morning,fishy,nightlife,hearty,meaty,homey,fresh,flavorful,categories,top_10_words
3093,Wyoming Pizza,4515 N 5th St,19140.0,2.5,0.6307145314683663,0.4508770118650086,0.2419579437028146,0.5411858426917924,0.2111195149287596,0.5697658139416409,0.5578383670522472,0.2564982275611234,0.5106574057545312,Restaurants|Pizza,pizza; buffalo; funnel; grubhub; choc; pizzeria; called; horrible; fries; rotisserie
3094,South Philly Bar & Grill,1235 E Passyunk Ave,19147.0,3.0,0.1487570423544193,0.5695080473121575,0.4908765761279047,0.8190004182660193,0.1624485086627929,0.4718097332399446,0.4855531795090836,0.4542165411641964,0.3983767595285378,Restaurants|Bars|Sports Bars|Nightlife|American (Traditional)|Caterers|Event Planning & Services,bar; bartender; game; pat; geno; sports; beer; bartenders; cheesesteak; games
3095,Avenue Cup Cafe,932 E Passyunk,19147.0,4.0,0.1874517070440912,0.6416927432258471,0.1853972585144816,0.3353043137013373,0.3569225954258928,0.5563792850656447,0.546976186361385,0.5183105637847589,0.6435828178444583,Restaurants|Vegetarian|Cafes|Vegan|Food|Coffee & Tea,vegan; breakfast; seitan; toast; banana; crepes; burrito; scramble; french; sandwich
3096,Potbelly Sandwich Works,1200 Walnut St,19107.0,4.0,0.2543977557549666,0.7075954563853069,0.2649279296857704,0.4106040325849924,0.2033347805625167,0.6877822317177797,0.3424148027993556,0.7651853625720653,0.3301501755581034,Sandwiches|Restaurants,sandwich; wreck; sandwiches; cosi; soups; pb; subway; italian; milkshakes; toasted
3097,Tredici Enoteca,114 S 13th St,19107.0,4.5,0.0415690458104756,0.3458483113765474,0.2008332966799277,0.2788289787044669,0.3228082751352297,0.5164206372962361,0.2553898064794537,0.5335502361094749,0.4529240215383064,Mediterranean|Restaurants|Wine Bars|Bars|Nightlife|Italian,wine; gnocchi; pasta; bar; dates; crab; lasagna; meatballs; ribs; goat
3098,Silence Dogood's Tavern,216 Market St,19106.0,4.5,0.4006191538534837,0.5127064277587634,0.4823992106950311,0.6437034889040703,0.2640180585691506,0.3210798719434778,0.3739737491953098,0.6841219426353413,0.5661798669969204,Nightlife|American (New)|Gastropubs|Food|American (Traditional)|Pubs|Local Flavor|Restaurants|Beer|Wine & Spirits|Bars,flatbread; pizza; bar; flatbreads; bartender; silence; beer; drinks; ass; pizzas
3099,Kabobeesh,4201 Chestnut St,19104.0,3.5,0.1509708174443634,0.3157765423115675,0.0373811145563729,0.4536594094912566,0.229800785492472,0.5678538531203279,0.3918845984736088,0.4435727758053234,0.8387715075237887,Food|Ethnic Food|Indian|Middle Eastern|Pakistani|Halal|Specialty Food|Barbeque|Restaurants,naan; kabob; lamb; kabobs; tandoori; indian; kebabs; curry; samosas; kebab
3100,Perkins Restaurant & Bakery,1681 Grant Ave,19115.0,3.0,0.1454345019566892,0.6119211155890942,0.2116119746170431,0.2165908079511651,0.2199309862369771,0.5482772191277175,0.8251310663821487,0.3156777296420922,0.3937505434904502,Cafes|American (Traditional)|Food|Restaurants|Breakfast & Brunch|Bakeries,breakfast; eggs; pancakes; browns; bacon; hash; toast; ihop; pie; seated
3101,Street Food Philly,N 33rd St,19104.0,4.0,0.2280950309462618,0.5698025784020618,0.2178420546186408,0.64018580639889,0.3651265624203055,0.6809314274455327,0.3519665903621746,0.5467652284448042,0.6587779024210545,Restaurants|Food Stands|Street Vendors|Food|Event Planning & Services|Caterers,truck; burger; trucks; fries; truffle; gumbo; street; mi; burrito; drexel
3102,Ms Esthers Breakfast,6053 Ogontz Ave,19141.0,2.0,0.3301877101667966,0.5142524656927558,0.2238385848821912,0.5043855376122627,0.176881971955786,0.5897253484793994,0.7565100976269332,0.1095826742073723,0.3491446193826261,Breakfast & Brunch|Comfort Food|American (New)|Local Flavor|Restaurants,grubhub; delivery; called; ms; hours; grits; breakfast; fritters; driver; cancel
3103,Kingston 11,6405 Woodland Ave,19142.0,3.5,0.2433930522847802,0.4406969569331414,0.1342085447476509,0.6331849637184732,0.2265009456272898,0.6383118270924492,0.3074475964765573,0.10889028547639,0.7985485331916905,Caribbean|Restaurants,oxtails; jerk; mac; cabbage; jamaican; rice; platter; yams; instagram; stewed
3104,Falafel Exotic Cuisine,4403 Chestnut St,19104.0,3.5,0.2581731613049988,0.4387186722654558,0.1363888698882452,0.5139495199783991,0.2051922122659449,0.6559476204008521,0.402965996268726,0.3922857357962133,0.5972869111151644,Middle Eastern|Restaurants|Food,falafel; hummus; delivery; shawarma; kabob; baba; shish; sandwich; pita; ganoush
3105,Condesa,1830 Ludlow St,19103.0,4.0,0.0871494690621576,0.4181062320618967,0.1940645075458926,0.6597883138657399,0.8712518008574295,0.4702993192406036,0.6144156239187557,0.5597350719252414,0.4277238283728084,Mexican|Bars|Cocktail Bars|Nightlife|Restaurants,tacos; mexican; tostada; mezcal; tortillas; guacamole; carnitas; taco; lamb; salsas
3106,Yummy Pho,2012 N Broad St,19121.0,4.5,0.1553635161291683,0.3513273296733062,0.1328938471819743,0.4489122168272966,0.2183487369780194,0.3689037379607727,0.4471428178468266,0.8031769679996249,0.6384575879075287,Soup|Thai|Asian Fusion|Coffee & Tea|Vietnamese|Bubble Tea|Restaurants|Food,pho; temple; vietnamese; thai; mi; pad; campus; noodles; grilled; rice
3107,Derek's,4411 Main St,19127.0,3.0,0.0734058006317738,0.3447972432263249,0.2441559005860282,0.306513943109558,0.2596071238786066,0.5371672376705048,0.5510037320251496,0.4628335849273339,0.4523004947568314,American (New)|Restaurants,manayunk; brunch; wine; table; mimosas; drinks; bar; dinner; burger; waitress
3108,Don Barriga Mexican Grill,4443 Spruce St Fl 1st,19104.0,4.5,0.1653427116328258,0.4627658958507095,0.1191004426916509,0.6666490897856991,0.834585225757579,0.563546197453718,0.7652114153329455,0.6026815551168669,0.4874113945372179,Mexican|Restaurants,mexican; enchiladas; burrito; tacos; salsa; chips; mole; guacamole; nachos; pastor
3109,La Lupe Restaurant,1201 S 9th St,19147.0,3.5,0.1964486180972625,0.5206814204328414,0.1821591069129632,0.7715386224798614,0.9285269617214692,0.548356527957102,0.7705524025901681,0.5610551202671392,0.350269926187181,Mexican|Restaurants,tacos; mexican; la; taco; salsa; geno; chorizo; burrito; guacamole; chips
3110,City Garden Chinese Restaurant,1801 John F Kennedy Blvd,19103.0,2.5,0.2014724937284047,0.226886582844234,0.1216083432228152,0.650939115113822,0.0563256567658845,0.2789028055455944,0.7472499579340034,0.6128143972666048,0.2366672263301208,Restaurants|Chinese,chinese; garden; dumplings; tso; rice; takeout; fried; egg; delivery; americanized
3111,South Philly Barbacoa,1140 S 9th St,19147.0,4.5,0.1690345075454767,0.5060082679960871,0.1627719385852489,0.6790544123903692,0.8460981071921478,0.5238917782066341,0.5792476019405987,0.5794479343241183,0.4312624893411632,Barbeque|Coffee & Tea|Mexican|Cannabis Clinics|Event Planning & Services|Personal Chefs|Restaurants|Juice Bars & Smoothies|Food|Health & Medical,tacos; lamb; taco; tortillas; line; pork; horchata; netflix; cactus; tamales
3112,Keating's River Grill,201 S Columbus Blvd,19106.0,2.5,0.081435888792935,0.4538934033560768,0.2598372105240221,0.332697534746952,0.2460822722150531,0.5274930951267589,0.5412034081235585,0.3293797885742581,0.36286404172824,Steakhouses|Seafood|Restaurants,hotel; view; breakfast; river; waiter; cake; table; bar; dinner; buffet
3113,Ms D's Soulfood & BBQ,730 E Chelten Ave,19144.0,2.0,0.2879136589094201,0.4828528715113129,0.2603375167901909,0.5539517956207441,0.2463170308883705,0.5676036705177077,0.3991223725985002,0.0759241273160579,0.4031294031342463,Food|Barbeque|Restaurants|Soul Food,stuffing; grubhub; delivery; ms; mac; hr; salmon; calling; legs; hub
3114,Schlesinger's,1521 Locust St,19102.0,3.5,0.160388411690473,0.6973248284697406,0.2808011151999741,0.3750146889262923,0.1772516413176258,0.6336010638554045,0.5151247613539587,0.6806262340145854,0.3737359133188031,Wraps|Sandwiches|Restaurants|Delis|Breakfast & Brunch,pickle; deli; jewish; pastrami; bar; sandwich; corned; breakfast; soup; bagel
3115,Rimedio,4443 Spruce St,19104.0,3.0,0.1160406303858125,0.3730437528013534,0.1390717341003201,0.2443191961161952,0.3337115425293285,0.561462408004739,0.2967249082824538,0.4757155280392042,0.4022926534795336,Restaurants|Italian,groupon; gazpacho; neighborhood; risotto; il; remedy; linguini; pasta; brunch; baseball
3116,Llama Tooth,1033 Spring Garden St,19123.0,3.5,0.0954171569728084,0.531079651960067,0.322365979259082,0.6010438435490744,0.2551735446180342,0.5900387824458339,0.5511716508080755,0.5388453020533512,0.6767790392243892,Nightlife|Bars|Beer Bar|Restaurants|American (New)|Breakfast & Brunch|Food|Beer|Wine & Spirits,beer; tooth; mac; patio; burger; transfer; union; outdoor; fries; outside
3117,Martabak Ok,1801 Washington Ave Unit D,19146.0,4.5,0.2307643671392331,0.5225747773868333,0.1760185522155023,0.3787519851761207,0.2886886985866612,0.5085453289033992,0.4137643242239203,0.5025152218250962,0.5644153076539911,Restaurants|Bakeries|Food|Comfort Food|Asian Fusion|Pizza|Specialty Food|Indonesian|Desserts,savory; nutella; original; pancake; tea; corn; peanuts; dessert; mozzarella; peanut
3118,Iannelli's Bakery,1155 E Passyunk Ave,19147.0,4.0,0.4008612878613263,0.5446665290253322,0.2554096363114223,0.3727907546907958,0.3172916439103843,0.4963183711169616,0.2139384403980903,0.4641117995524191,0.3414379217297178,Pizza|Restaurants|Italian|Bakeries|Food,pie; tomato; cupcakes; cannoli; cannolis; bakery; pizza; italian; cupcake; slice
3119,Sakura Japanese Cuisine,1521 Spring Garden St,19130.0,3.5,0.2053357922574386,0.1398390668453812,0.9143834957113536,0.1797710462520046,0.3334014850759285,0.6669722750036863,0.5751206242121428,0.5196438219079736,0.5694607956919606,Salad|Japanese|Restaurants|Sushi Bars,sushi; roll; rolls; tuna; miso; delivery; avocado; spicy; soup; tempura
3120,Food From The Heart,8010 Ogontz Ave,19150.0,4.0,0.282774551297573,0.531976020412603,0.1796838075546294,0.646137379000613,0.2287036994151888,0.7238530643529295,0.3068396809288494,0.2021086808657093,0.68333386288833,Barbeque|Seafood|Soul Food|Restaurants,mac; catfish; yams; ribs; beans; string; platter; victoria; sides; turkey
3121,The Dining Car & Market,8826 Frankford Ave,19136.0,3.5,0.1649537581737894,0.5878134199547068,0.1974855728418069,0.2860684963057249,0.1918034334970355,0.5831347406903782,0.7316955201156952,0.3636787817065834,0.446288253963835,Restaurants|Bakeries|Diners|Food,diner; croquettes; car; dining; bakery; diners; breakfast; dives; french; soup
3122,Bentoulis Pizza,1226 E Hunting Park Ave,19124.0,4.0,0.8775828126020834,0.3817564792515843,0.2472004451961106,0.4588128476058811,0.2526548456277963,0.5110673669567178,0.5676776824652955,0.4687115738250143,0.5318388833836386,Pizza|Restaurants|American (Traditional)|Italian,pizza; delivery; stromboli; wings; buffalo; fries; grubhub; crust; pepperoni; pizzas
3123,4 Fathers Philadelphia,319 Market St,19106.0,3.0,0.0857984451996836,0.4514055125754435,0.3421872396483222,0.5597913947056089,0.1852102478082035,0.6013510043729268,0.5695951308376382,0.3944885791423231,0.4330013619014605,Bars|Restaurants|American (New)|Beer|Wine & Spirits|Food|Nightlife,fathers; beer; burger; bar; appetizers; drinks; soup; cheesesteak; waitress; mac
3124,Swallow,1030 N American St,19123.0,4.5,0.2542608308222382,0.5504453885019164,0.2458274729504701,0.5771588440097651,0.28710306879225,0.6702673611390417,0.2442225462292339,0.3012611458866818,0.6176363788814117,Restaurants|American (New),mac; swallow; asiago; breadcrumbs; muffins; purple; jack; chandeliers; gruyere; sirloin
3125,Nori Sushi,1636 South St,19146.0,4.0,0.1820955076857279,0.1233026947686568,0.9259664479860068,0.1458629320925141,0.3606124910775493,0.6766560680994932,0.524531801314584,0.4892762823559013,0.5885706395555993,Restaurants|Sushi Bars|Japanese,sushi; nori; rolls; roll; salmon; tuna; spicy; fish; sashimi; salad
3126,Original Village Pizza,1006 Sandmeyer Ln,19102.0,3.5,0.7694067427378596,0.4325630939629645,0.2521039440735332,0.4336951954160497,0.2491346860580164,0.5971660180904103,0.5266735315318316,0.4833641174514785,0.4303253928169239,Restaurants|Pizza,pizza; village; delivery; hoagie; original; steaks; buffalo; crust; stromboli; strombolis
3127,Evan's Pizza,4311 Locust St,19104.0,3.0,0.8211726628025863,0.4107649648427455,0.2741765645539509,0.5265508788440183,0.2143741607486434,0.5193327260204686,0.5684016786392592,0.5475795089907759,0.604933413382344,Restaurants|Pizza|Food|Beer|Wine & Spirits,pizza; fries; delivery; wings; beer; buffalo; cheesesteak; late; slice; stromboli
3128,Tay's Soul Food,901 Bridge St,19124.0,3.0,0.2297122289469415,0.4611179720670321,0.1927734990217126,0.5683380133615663,0.1943536160987312,0.6530763329802404,0.4999865435726982,0.0751312538186216,0.5459007301256635,Soul Food|Restaurants,yams; mac; soul; crabcakes; platter; whiting; salmon; pudding; businesses; young
3129,East South Asian Cuisine,647 W Ritner St,19148.0,4.0,0.2317350157280824,0.3847370677353535,0.1284442351176754,0.5685898608359771,0.2202850987520796,0.3729572973768036,0.3665150695892569,0.5552310935345165,0.6484290243917056,Asian Fusion|Cambodian|Restaurants|Chinese,pho; ga; thai; rice; congee; bone; soup; noodles; si; wifey
3130,Spanish Island Restaurant,6539 Roosevelt Blvd,19149.0,3.0,0.2175506152204047,0.3911249046963442,0.1235504740563777,0.5217546968103323,0.2829709893912858,0.5479968324135338,0.5010994943811719,0.412535044024302,0.5307482106561886,Restaurants|Spanish,spanish; rice; empanadas; beans; yellow; plantain; cuban; plantains; island; que
3131,Dooey's Road,2636 E Ann St,19134.0,3.5,0.1745024225602655,0.508737403970456,0.3667296114023187,0.673123280076283,0.2300150400414214,0.5186090395365337,0.3562831318833888,0.5002135115671731,0.567680574914522,Restaurants|Food|Nightlife|Bars|Beer|Wine & Spirits,bar; road; pierogies; richmond; chef; port; guinness; burgers; game; neighborhood
3132,Audrey's Caribbean Kitchen,7169 Ogontz Ave,19138.0,3.5,0.2427736641237397,0.4413364823950131,0.1568135152920081,0.5836248991369201,0.2519703099594779,0.5412824561009312,0.3208300899984052,0.2318977250865,0.6516207534941247,Restaurants|Caribbean,oxtail; cabbage; jerk; ron; peas; jamaican; yams; oxtails; rice; gladly
3133,Zhong Gang Bakery,127 N 10th St,19107.0,3.5,0.2148001913835732,0.5501040511439652,0.2408512072309375,0.4653657662994797,0.2401830884296756,0.2994108109638423,0.3235723885758392,0.5534532839915112,0.3108994192748382,Food|Bakeries|Coffee & Tea|Restaurants,buns; bakery; chinatown; tarts; bakeries; gang; tea; bun; pork; egg
3134,Dorsey's,500 Stevens Dr,19113.0,2.5,0.1557943896541632,0.5147792571734672,0.369468358788987,0.5874991783298988,0.2312945538052451,0.5392132200751532,0.3826122446053617,0.3681858365869898,0.3963087310116931,Restaurants|Bars|American (New)|Lounges|Nightlife,fashioned; hotel; airport; bar; muddled; hire; server; broccolini; old; fruit
3135,Time,1315 Sansom St,19107.0,4.0,0.0775023797411712,0.5215374432606378,0.4874498923205201,0.7298171820564624,0.2291359197327478,0.3148312892375288,0.3229782806451164,0.4749595046130642,0.4340214434674811,American (New)|Bars|Nightlife|Cocktail Bars|Arts & Entertainment|Lounges|Event Planning & Services|Venues & Event Spaces|Restaurants|Music Venues,jazz; bar; music; whiskey; upstairs; band; live; dance; drinks; cover
3136,Zanzibar Blue,200 S Broad St,19102.0,3.5,0.209415214851214,0.5342215604030235,0.3389885051913745,0.5332396918402801,0.3398323840116923,0.40176256632968,0.2821113360720135,0.3640737703662253,0.4051445872822379,American (New)|Restaurants,jazz; music; band; asparagus; salsa; tunnel; creole; cozier; karma; originality
3137,Healthy Bites to Go,2521 Christian St,19146.0,3.5,0.2092670059451667,0.6750990436387999,0.2403787963903738,0.3799787305269059,0.2630408252813151,0.5652843752971253,0.3593988615644699,0.6282710380943911,0.489901386219237,Do-It-Yourself Food|Restaurants|Caterers|Breakfast & Brunch|Event Planning & Services|Grocery|Food Delivery Services|Food,healthy; bites; katie; sandwich; deli; organic; zucchini; items; grocery; local
3138,Le Baobab,5353 Woodland Ave,19143.0,4.0,0.2003623180391922,0.3672675517502828,0.1057628024731756,0.4969035232903932,0.2526930303979742,0.5530226049201616,0.3455134123681009,0.3672479117609139,0.6306633534544004,African|Restaurants,african; lamb; le; plantains; grilled; fish; perfectly; dishes; favourite; west
3139,Baril,267 S 19th St,19103.0,3.5,0.095798821362584,0.3865057083215248,0.1855180262677792,0.2977408823777006,0.3095562337092953,0.5279091114558219,0.3798972090549281,0.4127637202276504,0.5260702104461653,Wine Bars|French|Nightlife|Bars|American (New)|Restaurants,dinner; brunch; duck; cart; chef; bec; dish; french; fin; les
3140,Liberty Pizza and Grill,717 N 7th St,19123.0,2.5,0.583767916428075,0.4139605338104101,0.2214987429996008,0.4687718981688888,0.2310211588111313,0.5966339365967009,0.613980592599858,0.3181851372580319,0.3891688745908553,Pizza|Seafood|Breakfast & Brunch|Restaurants,pizza; liberty; raw; legs; quesadilla; crab; salad; seafood; refund; called
3141,Noche,1901 Chestnut St 2nd Fl,19103.0,3.0,0.265210129990494,0.4915178091664203,0.4923493403460814,0.7178211654061416,0.2828100310560027,0.2730839052618605,0.4549069479016084,0.4998343725440931,0.4234826636908196,Pizza|Restaurants|Nightlife|Lounges|Mexican|Mediterranean|Bars|American (New)|Tapas/Small Plates|Italian,bar; drinks; pizza; crowd; drink; hour; table; music; pizzas; pool
3142,Bierstube German Tavern,206 Market St,19106.0,3.5,0.1049268377012511,0.5476031280012251,0.491226849280233,0.8238988681766342,0.1718034408736875,0.4305967159784344,0.40464721977899,0.6802869434177218,0.5886956857640682,German|Nightlife|Restaurants|American (New)|Bars,beer; german; beers; bar; schnitzel; pretzel; selection; bartender; burger; list
3143,Ralph & Rickey's Pizza,2700 S 7th St,19148.0,3.0,0.7843671716538366,0.4322184850226597,0.2736497520672616,0.4275716870876761,0.266858456751384,0.5289084931112122,0.5146617010081014,0.3847117581620541,0.3982823180197443,Restaurants|Pizza|Cheesesteaks,pizza; ralph; hawaiian; pineapple; owner; delivery; steak; drivers; pineapples; fries
3144,Cafe Nola,414 S 2nd St,19147.0,3.0,0.0838458555692837,0.3358662824586149,0.2096317642275837,0.404635190066052,0.2775443657259692,0.429697929577469,0.4142322003373552,0.4026638751061334,0.387404773770373,Restaurants|Cajun/Creole,creole; cajun; orleans; shrimp; jambalaya; cafe; paprika; gumbo; drunken; catfish
3145,Palmera  Coffee,1140 Shackamaxon St,19125.0,4.5,0.2209063530318945,0.8319226705349942,0.3228210228285051,0.2581942236773688,0.2980688839354361,0.2808949838564701,0.4099459466857068,0.4968509091647295,0.519686812242926,Sandwiches|Restaurants|Coffee & Tea|Food|Vegetarian,coffee; fishtown; decaf; snacks; wifi; paninis; convenience; charming; shop; sandwiches
3146,Xi'an Sizzling Woks,902 Arch St,19107.0,3.5,0.1403222602469342,0.1832560950655007,0.0468727212146995,0.5163234626400598,0.1395258849743147,0.2732792660037353,0.5446623367036412,0.8021009804174299,0.3941736462162082,Noodles|Diners|Restaurants|Chinese|Seafood|Soup,noodles; chinese; spicy; noodle; hamburger; chinatown; soup; cumin; lamb; pork
3147,Niji Sushi House,522 S 5th St,19147.0,4.0,0.1951839975911359,0.2678505435830506,0.5367129343908008,0.2993699676320917,0.3057191948462876,0.5987048392532667,0.4807302796951335,0.4051712779705384,0.4358534351028409,Japanese|Restaurants,sushi; teriyaki; fiance; eel; dragon; roll; miso; tempura; beef; chewed
3148,Hook & Master,1361 N 2nd St,19122.0,3.5,0.7150167375971375,0.3870393635398317,0.309490524367793,0.3734197948387664,0.358062406763661,0.3503280425906976,0.3451212590097451,0.5394059273885354,0.5124490849208144,Nightlife|Seafood|Bars|Pizza|Restaurants|Tiki Bars,pizza; tavern; chicago; pizzas; tiki; arancini; style; brooklyn; crust; garces
3149,Indian Restaurant,1634 South St,19146.0,3.5,0.1912113277425455,0.3162184358981322,0.0913120382079493,0.4661847149338075,0.2838931030739008,0.4664930204139524,0.1706902507975989,0.2173581975079553,0.845326851090178,Indian|Restaurants,indian; naan; masala; tikka; paneer; saag; lamb; samosas; delivery; rice
3150,Downey's Restaurant,526 S Front St,19147.0,2.0,0.1567652247344859,0.4000128250458147,0.3828115446320136,0.6129787128322463,0.1955950938991468,0.4355717566461728,0.5746873015034581,0.3412897483857122,0.3297433039637293,American (Traditional)|Restaurants,bar; rescue; irish; lobster; karaoke; beer; drinks; bartender; waitress; pizza
3151,Moustaki Authentic Gyros,161 N 21st St,19103.0,4.0,0.2625643192181299,0.4559311880087914,0.1361998290116864,0.4569423562230625,0.2539635673303291,0.6445501843870654,0.3854682144981516,0.5312623769667681,0.713595045837407,Pizza|Mediterranean|Sandwiches|Breakfast & Brunch|Restaurants|Greek,gyro; gyros; greek; tzatziki; fries; lamb; waffle; feta; hummus; pita
3152,Mina's World,511 S 52nd St,19143.0,4.5,0.242989648040344,0.7124590491726093,0.3156860944324043,0.3946731052269868,0.3331243917690193,0.3198490227078949,0.267198652828147,0.4085842596714996,0.5649737786206565,Bakeries|Vegan|Coffee & Tea|Food|Cafes|Restaurants,community; cardamom; fridge; chai; plexiglass; latte; online; donuts; covid; iced
3153,13 Restaurant,1201 Market St,19107.0,3.0,0.078840846732571,0.4556338445099064,0.2703194618773454,0.3483134534868657,0.227412553605574,0.5991503828183158,0.6195069375729372,0.3246751156241237,0.3739267957412863,American (New)|Nightlife|American (Traditional)|Restaurants|Buffets|Bars|Steakhouses,marriott; hotel; crab; breakfast; bar; waitress; steak; buffet; waiter; lobster
3154,Ashoka Palace,38 S 19th St,19103.0,2.0,0.2232987042678727,0.3904618790078138,0.1436903957919696,0.5398994228200689,0.2547373405452255,0.472232585539556,0.2420011425275194,0.2368339074395604,0.7581093459053142,Indian|Restaurants|Pakistani,indian; palace; masala; tikka; saag; rice; tandoori; samosa; naan; alex
3155,Ted's Pizza Express,3741 Lancaster Ave,19104.0,3.0,0.723593251801214,0.4868090220504252,0.2775049380415322,0.4767588203836792,0.2439731415600611,0.5975802720557711,0.5267268946482261,0.4364636331117084,0.4992966147129967,Restaurants|Pizza,pizza; mega; fries; cheesesteak; fettuccine; grubhub; sing; crust; support; hoagies
3156,NY Gyro Lunch,1300 W Montgomery Ave,19122.0,5.0,0.2658862090853066,0.4735388714399838,0.1852230873153849,0.6043847672695453,0.3016380325056002,0.5059567297156728,0.2163758224476213,0.4240340280991397,0.6126135278438571,Halal|Food Stands|Restaurants|Middle Eastern,cart; truck; rice; falafel; temple; white; halal; guys; platters; lamb
3157,7 Boys Cafe,5717 Woodland Ave,19143.0,3.5,0.2426180203236241,0.4807978553050807,0.2361198683645716,0.5044399738251664,0.2934056967733051,0.5483865256981446,0.2492463654835889,0.2165250840998812,0.5200478319579314,Seafood|Restaurants,alfredo; whiting; yams; seafood; platter; ubereats; smoked; seasoned; salmon; presentation
3158,Chewy's Food Truck,,19104.0,4.5,0.2313705929067513,0.5928047500904783,0.2529511532584758,0.6090148839217154,0.2598843847076135,0.7004052673692001,0.4427916580046336,0.4703649283220729,0.6977854046469306,American (New)|American (Traditional)|Restaurants|Food Stands|Food|Food Trucks|Street Vendors,truck; burger; tots; chewy; charlie; diablo; veggie; burgers; party; tater
3159,Diamond Pizza,1700 N Diamond St,19121.0,3.0,0.793682677365551,0.4202308308818005,0.2588078879382716,0.4958590360953096,0.27634684533598,0.5516829498325717,0.5797706536879143,0.4004926830809196,0.4982997290783297,Food Delivery Services|Pasta Shops|Food|Chicken Wings|Restaurants|Pizza|Specialty Food|Cheesesteaks|Mexican,pizza; diamond; wings; driver; fucking; slices; fries; called; temple; buffalo
3160,Hok Heng,1716 Cecil B Moore Ave,19121.0,4.5,0.3693157291768464,0.4218808839144826,0.2747077288100399,0.5467583988644144,0.2425759451508845,0.3460968757849306,0.3981736922601429,0.4579858752595847,0.3443186776821383,Pizza|Chicken Wings|Restaurants|Chinese,weed; cigarettes; rolls; locals; chinese; rice; loose; pizza; gestures; lucy
3161,Bridgid's,726 N 24th St,19130.0,4.0,0.0494516195016106,0.4624833559235735,0.3845986682637677,0.6162126588603076,0.2082437269309674,0.4748581957692237,0.3752490258892744,0.699376487566257,0.5359165645283933,American (New)|Wine Bars|Sandwiches|Nightlife|Restaurants|Pubs|Gastropubs|Bars|Italian,beer; bar; burger; neighborhood; pasta; selection; beers; fairmount; mussels; dinner
3162,Square on Square,274 S 20th St,19103.0,3.5,0.1786730526089273,0.1669394115256636,0.0533171290664359,0.5824805520699055,0.0723840928853544,0.2861846970724181,0.7490864256060866,0.6400689900544972,0.3073178304758052,Seafood|Chinese|Restaurants|Tex-Mex|Asian Fusion|Sushi Bars|American (New)|American (Traditional)|Vegetarian|Italian,chinese; square; soup; general; delivery; rice; shrimp; beef; mongolian; wonton
3163,ZARA HALAL GRILL,1224 Franklin Mills Cir,19154.0,4.5,0.226009262981541,0.4102205180874769,0.1480445755629273,0.5198533029094282,0.2676610335375958,0.549455713482261,0.2982205480789922,0.4515301750093193,0.688180870154945,Halal|Restaurants|Middle Eastern|Mediterranean,mall; rice; halal; falafel; pita; lamb; court; combo; salad; platter
3164,Midnight Iris,1708 Lombard St,19146.0,4.5,0.085388184886686,0.5103742441042366,0.4209076569995918,0.6547628029187885,0.2746254286713704,0.3358573410295999,0.2846093708510799,0.5724273760234028,0.5402403207673256,Nightlife|Restaurants|American (New)|Bars,keen; bar; games; upstairs; drinks; cocktails; board; pretzels; mule; cauliflower
3165,Mubarak Shawarma,225 S 45th St,19104.0,4.5,0.2185349803131271,0.5460781020869312,0.2604365235197718,0.4066347194575194,0.3373837613794206,0.420632768847717,0.2148714541114551,0.4298196889575756,0.51010610286805,Food|Restaurants|African|Ethiopian|Coffee Roasteries,ethiopian; roasting; clean; veggie; falafel; covers; suited; eastern; scared; bread
3166,El Tlaloc,,19019.0,4.0,0.237961021754822,0.5695819861601491,0.2262500425538683,0.8129730907634392,0.902580539209228,0.5303673725703072,0.6160182261898063,0.490759572616853,0.4138011514760998,Food Trucks|Restaurants|Caterers|Event Planning & Services|Street Vendors|Food|Mexican,tacos; brisket; truck; el; burrito; carnitas; burritos; cilantro; pastor; garden
3167,Entree BYOB,1608 South St,19146.0,4.5,0.0499662041967473,0.2676286247846406,0.1422076850206557,0.183100120854335,0.3575883508950846,0.5472098898301281,0.2277381616396347,0.4073020863638713,0.3503610143332699,American (New)|Bars|Wine Bars|Italian|Restaurants|Comfort Food|Seafood|Nightlife,oreos; entree; calamari; byob; fried; duck; dessert; scallops; fixe; table
3168,Cook and Shaker,2301 E Albert St,19125.0,4.5,0.1144669502519434,0.5578606047890786,0.3697072164973516,0.6781282605049954,0.1814094788971818,0.5633694110305566,0.4908576997126391,0.754744195347442,0.678580094553954,Restaurants|Nightlife|Comfort Food|Bars|Cocktail Bars|American (New),tots; shaker; sandwich; beer; bar; sprouts; tater; buffalo; cook; specials
3169,Lavish,4308 Lancaster Ave,19104.0,3.5,0.2429928181467705,0.4705775030147313,0.2076239733296627,0.6037223164886683,0.2347545159522346,0.5916000372257462,0.3579471145144455,0.1329631375060976,0.6397277465694514,Tacos|Mexican|Restaurants,platter; platters; soul; yams; fish; wings; masks; mins; fried; mac
3170,Rose Tattoo Cafe,1847 Callowhill St,19130.0,4.0,0.0570817087109331,0.3674898854635989,0.2261406360263073,0.2812554991267713,0.30289684151698,0.5063065345972593,0.3207319670676715,0.4974345365208505,0.408798754792576,Wine Bars|Desserts|Bars|Nightlife|American (Traditional)|Food|American (New)|Restaurants|Salad,tattoo; rose; jambalaya; bar; dinner; plants; romantic; balcony; shrimp; dessert
